id,starts,ends,duration,session_id,trial_id,t0,prod_onset_t0,prod_onset,prod_offset,stim_onset,stim_offset,prod_offset_t0,stim_onset_t0,stim_offset_t0
350,50503.9349629541,50517.316545008,13.3815820538948,4,50,50509.9349629541,0,50509.9349629541,50511.316545008,NaN,NaN,1.38158205389482,NaN,NaN
351,50508.8362476096,50522.1320107782,13.2957631686004,4,51,50514.8362476096,0,50514.8362476096,50516.1320107782,NaN,NaN,1.29576316860039,NaN,NaN
352,50513.908354713,50527.3037165879,13.3953618749001,4,52,50519.908354713,0,50519.908354713,50521.3037165879,NaN,NaN,1.39536187490012,NaN,NaN
353,50518.95747178,50532.3234840361,13.3660122560977,4,53,50524.95747178,0,50524.95747178,50526.3234840361,NaN,NaN,1.36601225609775,NaN,NaN
354,50523.9071834729,50537.301675359,13.3944918861016,4,54,50529.9071834729,0,50529.9071834729,50531.301675359,NaN,NaN,1.3944918861016,NaN,NaN
355,50528.6291081247,50541.9935704009,13.3644622761931,4,55,50534.6291081247,0,50534.6291081247,50535.9935704009,NaN,NaN,1.36446227619308,NaN,NaN
356,50534.5830541045,50548.0709347775,13.4878806729976,4,56,50540.5830541045,0,50540.5830541045,50542.0709347775,NaN,NaN,1.48788067299756,NaN,NaN
357,50539.5829611447,50552.976593042,13.3936318973065,4,57,50545.5829611447,0,50545.5829611447,50546.976593042,NaN,NaN,1.39363189730648,NaN,NaN
358,50544.8219467466,50558.2301084551,13.408161708503,4,58,50550.8219467466,0,50550.8219467466,50552.2301084551,NaN,NaN,1.40816170850303,NaN,NaN
359,50549.89165288,50563.3763635942,13.484710714205,4,59,50555.89165288,0,50555.89165288,50557.3763635942,NaN,NaN,1.48471071420499,NaN,NaN
360,50554.9802164351,50568.2929493832,13.3127329480994,4,60,50560.9802164351,0,50560.9802164351,50562.2929493832,NaN,NaN,1.31273294809944,NaN,NaN
361,50559.8001521471,50573.1305148663,13.3303627191999,4,61,50565.8001521471,0,50565.8001521471,50567.1305148663,NaN,NaN,1.33036271919991,NaN,NaN
362,50564.761729019,50578.2072602421,13.4455312231003,4,62,50570.761729019,0,50570.761729019,50572.2072602421,NaN,NaN,1.44553122310026,NaN,NaN
363,50569.8238492518,50583.1395521613,13.3157029095019,4,63,50575.8238492518,0,50575.8238492518,50577.1395521613,NaN,NaN,1.31570290950185,NaN,NaN
364,50575.320262842,50588.6990849317,13.378822089704,4,64,50581.320262842,0,50581.320262842,50582.6990849317,NaN,NaN,1.37882208970404,NaN,NaN
365,50580.4384430128,50593.8919841319,13.4535411191027,4,65,50586.4384430128,0,50586.4384430128,50587.8919841319,NaN,NaN,1.45354111910274,NaN,NaN
366,50585.5662983909,50599.1014384501,13.5351400592044,4,66,50591.5662983909,0,50591.5662983909,50593.1014384501,NaN,NaN,1.53514005920442,NaN,NaN
367,50590.5997449953,50603.9588973405,13.3591523451978,4,67,50596.5997449953,0,50596.5997449953,50597.9588973405,NaN,NaN,1.3591523451978,NaN,NaN
368,50595.6268710158,50608.9963432269,13.3694722111031,4,68,50601.6268710158,0,50601.6268710158,50602.9963432269,NaN,NaN,1.36947221110313,NaN,NaN
369,50600.9418616295,50614.3549232745,13.4130616449984,4,69,50606.9418616295,0,50606.9418616295,50608.3549232745,NaN,NaN,1.41306164499838,NaN,NaN
370,50606.1367831369,50619.5928942226,13.456111085703,4,70,50612.1367831369,0,50612.1367831369,50613.5928942226,NaN,NaN,1.45611108570301,NaN,NaN
371,50611.1744966863,50624.5697685623,13.3952718760047,4,71,50617.1744966863,0,50617.1744966863,50618.5697685623,NaN,NaN,1.3952718760047,NaN,NaN
372,50615.9601465096,50629.4484271774,13.4882806677997,4,72,50621.9601465096,0,50621.9601465096,50623.4484271774,NaN,NaN,1.4882806677997,NaN,NaN
373,50621.3031430939,50634.6814151907,13.3782720968011,4,73,50627.3031430939,0,50627.3031430939,50628.6814151907,NaN,NaN,1.37827209680108,NaN,NaN
374,50626.6452140221,50639.9435071578,13.2982931356964,4,74,50632.6452140221,0,50632.6452140221,50633.9435071578,NaN,NaN,1.29829313569644,NaN,NaN
375,50632.5022252619,50645.8199081457,13.3176828837968,4,75,50638.5022252619,0,50638.5022252619,50639.8199081457,NaN,NaN,1.31768288379681,NaN,NaN
376,50638.4873565008,50651.9270977992,13.4397412983963,4,76,50644.4873565008,0,50644.4873565008,50645.9270977992,NaN,NaN,1.43974129839626,NaN,NaN
377,50643.6970731491,50657.1163247136,13.4192515644972,4,77,50649.6970731491,0,50649.6970731491,50651.1163247136,NaN,NaN,1.41925156449724,NaN,NaN
378,50649.2371608389,50662.5906032583,13.3534424194004,4,78,50655.2371608389,0,50655.2371608389,50656.5906032583,NaN,NaN,1.35344241940038,NaN,NaN
379,50658.5197239048,50671.8795562411,13.359832336304,4,79,50664.5197239048,0,50664.5197239048,50665.8795562411,NaN,NaN,1.35983233630395,NaN,NaN
380,50664.00244234,50677.3349350314,13.3324926913992,4,80,50670.00244234,0,50670.00244234,50671.3349350314,NaN,NaN,1.33249269139924,NaN,NaN
381,50669.2505668219,50682.6429987348,13.3924319129001,4,81,50675.2505668219,0,50675.2505668219,50676.6429987348,NaN,NaN,1.39243191290007,NaN,NaN
382,50674.6685860975,50687.9483794735,13.2797933760012,4,82,50680.6685860975,0,50680.6685860975,50681.9483794735,NaN,NaN,1.27979337600118,NaN,NaN
383,50679.7188201505,50693.246160311,13.5273401605009,4,83,50685.7188201505,0,50685.7188201505,50687.246160311,NaN,NaN,1.5273401605009,NaN,NaN
384,50685.0717539372,50698.4181364482,13.3463825110011,4,84,50691.0717539372,0,50691.0717539372,50692.4181364482,NaN,NaN,1.34638251100114,NaN,NaN
385,50690.5177045172,50703.8418773167,13.3241727994973,4,85,50696.5177045172,0,50696.5177045172,50697.8418773167,NaN,NaN,1.32417279949732,NaN,NaN
386,50695.4620346127,50708.9240056223,13.4619710096013,4,86,50701.4620346127,0,50701.4620346127,50702.9240056223,NaN,NaN,1.46197100960126,NaN,NaN
387,50700.6261441868,50714.0488057071,13.4226615203006,4,87,50706.6261441868,0,50706.6261441868,50708.0488057071,NaN,NaN,1.42266152030061,NaN,NaN
388,50705.8146364438,50719.2608876576,13.446251213798,4,88,50711.8146364438,0,50711.8146364438,50713.2608876576,NaN,NaN,1.44625121379795,NaN,NaN
389,50710.7356638424,50724.2386343194,13.5029704769986,4,89,50716.7356638424,0,50716.7356638424,50718.2386343194,NaN,NaN,1.5029704769986,NaN,NaN
390,50715.839604198,50729.3287348549,13.489130656897,4,90,50721.839604198,0,50721.839604198,50723.3287348549,NaN,NaN,1.48913065689703,NaN,NaN
391,50721.135185064,50734.6617152351,13.5265301711042,4,91,50727.135185064,0,50727.135185064,50728.6617152351,NaN,NaN,1.52653017110424,NaN,NaN
392,50726.2688027008,50739.7182438732,13.4494411724008,4,92,50732.2688027008,0,50732.2688027008,50733.7182438732,NaN,NaN,1.44944117240084,NaN,NaN
393,50731.5614312716,50745.0200523248,13.4586210531997,4,93,50737.5614312716,0,50737.5614312716,50739.0200523248,NaN,NaN,1.45862105319975,NaN,NaN
394,50736.7299737877,50750.1969347325,13.4669609448028,4,94,50742.7299737877,0,50742.7299737877,50744.1969347325,NaN,NaN,1.46696094480285,NaN,NaN
395,50741.9535102565,50755.4395609533,13.4860506968034,4,95,50747.9535102565,0,50747.9535102565,50749.4395609533,NaN,NaN,1.48605069680343,NaN,NaN
396,50747.1443994827,50760.551961199,13.4075617163035,4,96,50753.1443994827,0,50753.1443994827,50754.551961199,NaN,NaN,1.40756171630346,NaN,NaN
397,50752.4494455589,50765.7023992835,13.252953724601,4,97,50758.4494455589,0,50758.4494455589,50759.7023992835,NaN,NaN,1.25295372460096,NaN,NaN
398,50757.4120124178,50770.7831446073,13.3711321895025,4,98,50763.4120124178,0,50763.4120124178,50764.7831446073,NaN,NaN,1.37113218950253,NaN,NaN
399,50762.4772032769,50775.9281444297,13.4509411527979,4,99,50768.4772032769,0,50768.4772032769,50769.9281444297,NaN,NaN,1.4509411527979,NaN,NaN
400,50767.7420138764,50781.1147160455,13.3727021691011,4,100,50773.7420138764,0,50773.7420138764,50775.1147160455,NaN,NaN,1.3727021691011,NaN,NaN
401,50772.9066441099,50786.3621252038,13.4554810939007,4,101,50778.9066441099,0,50778.9066441099,50780.3621252038,NaN,NaN,1.45548109390074,NaN,NaN
402,50778.4869742767,50791.8655863691,13.3786120924051,4,102,50784.4869742767,0,50784.4869742767,50785.8655863691,NaN,NaN,1.37861209240509,NaN,NaN
403,50783.6531268238,50797.0446687483,13.391541924495,4,103,50789.6531268238,0,50789.6531268238,50791.0446687483,NaN,NaN,1.39154192449496,NaN,NaN
404,50788.9099805263,50802.4499205231,13.5399399967937,4,104,50794.9099805263,0,50794.9099805263,50796.4499205231,NaN,NaN,1.53993999679369,NaN,NaN
405,50794.3235435256,50807.7306952472,13.4071517215998,4,105,50800.3235435256,0,50800.3235435256,50801.7306952472,NaN,NaN,1.4071517215998,NaN,NaN
406,50799.4404413794,50812.8907225409,13.4502811615021,4,106,50805.4404413794,0,50805.4404413794,50806.8907225409,NaN,NaN,1.45028116150206,NaN,NaN
407,50804.9629592976,50818.3910007479,13.428041450301,4,107,50810.9629592976,0,50810.9629592976,50812.3910007479,NaN,NaN,1.42804145030095,NaN,NaN
408,50810.7416882196,50824.0807808254,13.3390926058055,4,108,50816.7416882196,0,50816.7416882196,50818.0807808254,NaN,NaN,1.33909260580549,NaN,NaN
409,50815.6841783389,50828.9736115897,13.2894332508004,4,109,50821.6841783389,0,50821.6841783389,50822.9736115897,NaN,NaN,1.28943325080036,NaN,NaN
410,50821.0942377179,50834.4599899774,13.3657522594949,4,110,50827.0942377179,0,50827.0942377179,50828.4599899774,NaN,NaN,1.36575225949491,NaN,NaN
411,50826.1777306727,50839.5327630713,13.3550323985983,4,111,50832.1777306727,0,50832.1777306727,50833.5327630713,NaN,NaN,1.35503239859827,NaN,NaN
412,50831.2261070831,50844.5575197886,13.3314127054982,4,112,50837.2261070831,0,50837.2261070831,50838.5575197886,NaN,NaN,1.33141270549822,NaN,NaN
413,50836.3476048773,50849.7007473006,13.3531424233006,4,113,50842.3476048773,0,50842.3476048773,50843.7007473006,NaN,NaN,1.3531424233006,NaN,NaN
414,50841.544185697,50854.9655072346,13.4213215376003,4,114,50847.544185697,0,50847.544185697,50848.9655072346,NaN,NaN,1.42132153760031,NaN,NaN
415,50846.6139171632,50859.9493198169,13.3354026536981,4,115,50852.6139171632,0,50852.6139171632,50853.9493198169,NaN,NaN,1.33540265369811,NaN,NaN
416,50851.5756133673,50864.9735552086,13.3979418413001,4,116,50857.5756133673,0,50857.5756133673,50858.9735552086,NaN,NaN,1.39794184130005,NaN,NaN
417,50856.6935812073,50870.0486836051,13.3551023977998,4,117,50862.6935812073,0,50862.6935812073,50864.0486836051,NaN,NaN,1.35510239779978,NaN,NaN
418,50861.6923952621,50875.1498563302,13.4574610681011,4,118,50867.6923952621,0,50867.6923952621,50869.1498563302,NaN,NaN,1.45746106810111,NaN,NaN
419,50866.6507298425,50880.1544303101,13.5037004676051,4,119,50872.6507298425,0,50872.6507298425,50874.1544303101,NaN,NaN,1.50370046760509,NaN,NaN
420,50871.8167840583,50885.1443768134,13.3275927551003,4,120,50877.8167840583,0,50877.8167840583,50879.1443768134,NaN,NaN,1.32759275510034,NaN,NaN
